GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06037109700,06037109700,"Census Tract 1097, Los Angeles County, California",25290,3348
1400000US06037109800,06037109800,"Census Tract 1098, Los Angeles County, California",32155,4404
1400000US06037111100,06037111100,"Census Tract 1111, Los Angeles County, California",31092,6191
1400000US06037111201,06037111201,"Census Tract 1112.01, Los Angeles County, California",30692,3309
1400000US06037111202,06037111202,"Census Tract 1112.02, Los Angeles County, California",30935,4233
1400000US06037111204,06037111204,"Census Tract 1112.04, Los Angeles County, California",48572,7978
1400000US06037111205,06037111205,"Census Tract 1112.05, Los Angeles County, California",31468,5273
1400000US06037111206,06037111206,"Census Tract 1112.06, Los Angeles County, California",36305,4220
1400000US06037111301,06037111301,"Census Tract 1113.01, Los Angeles County, California",25539,3340
1400000US06037111302,06037111302,"Census Tract 1113.02, Los Angeles County, California",30285,3250
1400000US06037111400,06037111400,"Census Tract 1114, Los Angeles County, California",29398,8067
1400000US06037113101,06037113101,"Census Tract 1131.01, Los Angeles County, California",33377,5307
1400000US06037113102,06037113102,"Census Tract 1131.02, Los Angeles County, California",45863,5345
1400000US06037113211,06037113211,"Census Tract 1132.11, Los Angeles County, California",49932,6852
1400000US06037113212,06037113212,"Census Tract 1132.12, Los Angeles County, California",31618,3288
1400000US06037113213,06037113213,"Census Tract 1132.13, Los Angeles County, California",32921,4238
1400000US06037113231,06037113231,"Census Tract 1132.31, Los Angeles County, California",35654,4673
1400000US06037113232,06037113232,"Census Tract 1132.32, Los Angeles County, California",42897,8066
1400000US06037113233,06037113233,"Census Tract 1132.33, Los Angeles County, California",17144,1695
1400000US06037113234,06037113234,"Census Tract 1132.34, Los Angeles County, California",20045,2901
1400000US06037113235,06037113235,"Census Tract 1132.35, Los Angeles County, California",33747,5560
1400000US06037113237,06037113237,"Census Tract 1132.37, Los Angeles County, California",49576,12090
1400000US06037113301,06037113301,"Census Tract 1133.01, Los Angeles County, California",39402,6172
1400000US06037113303,06037113303,"Census Tract 1133.03, Los Angeles County, California",33713,4356
1400000US06037113321,06037113321,"Census Tract 1133.21, Los Angeles County, California",25429,3080
1400000US06037113322,06037113322,"Census Tract 1133.22, Los Angeles County, California",38994,5861
1400000US06037113401,06037113401,"Census Tract 1134.01, Los Angeles County, California",26147,1937
1400000US06037113421,06037113421,"Census Tract 1134.21, Los Angeles County, California",17812,1989
1400000US06037113422,06037113422,"Census Tract 1134.22, Los Angeles County, California",24331,3036
1400000US06037115101,06037115101,"Census Tract 1151.01, Los Angeles County, California",47096,4450
1400000US06037115103,06037115103,"Census Tract 1151.03, Los Angeles County, California",5599,1627
1400000US06037115104,06037115104,"Census Tract 1151.04, Los Angeles County, California",28826,4062
1400000US06037115201,06037115201,"Census Tract 1152.01, Los Angeles County, California",25166,3377
1400000US06037115202,06037115202,"Census Tract 1152.02, Los Angeles County, California",26106,4240
1400000US06037115301,06037115301,"Census Tract 1153.01, Los Angeles County, California",33932,3874
