GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US06037201401,06037201401,"Census Tract 2014.01, Los Angeles County, California",5045,413,2037,464,189,190,95,80,350,165,0,12,2235,599,139,124,115,119,24,40
1400000US06037201402,06037201402,"Census Tract 2014.02, Los Angeles County, California",4574,361,2691,550,41,65,7,12,763,237,0,12,1012,389,60,50,26,31,34,40
1400000US06037201501,06037201501,"Census Tract 2015.01, Los Angeles County, California",5369,396,2740,430,12,19,38,43,464,136,0,17,2060,485,55,51,19,22,36,46
1400000US06037201503,06037201503,"Census Tract 2015.03, Los Angeles County, California",3291,296,2027,356,1,3,4,10,158,71,0,12,975,322,126,103,88,81,38,55
1400000US06037201504,06037201504,"Census Tract 2015.04, Los Angeles County, California",1833,282,688,220,4,6,0,12,220,93,5,8,901,243,15,16,8,12,7,10
1400000US06037201601,06037201601,"Census Tract 2016.01, Los Angeles County, California",2275,308,1145,276,11,13,17,28,253,84,0,12,849,295,0,12,0,12,0,12
1400000US06037201602,06037201602,"Census Tract 2016.02, Los Angeles County, California",3111,301,1521,354,28,57,0,12,206,131,0,12,1317,292,39,30,17,18,22,26
1400000US06037201700,06037201700,"Census Tract 2017, Los Angeles County, California",5837,744,3236,635,213,108,172,235,791,233,39,58,1206,362,180,89,44,38,136,82
1400000US06037203100,06037203100,"Census Tract 2031, Los Angeles County, California",4450,370,2611,398,0,12,32,36,244,263,0,12,1472,440,91,77,84,76,7,11
1400000US06037203200,06037203200,"Census Tract 2032, Los Angeles County, California",4864,528,2789,546,24,27,97,124,17,20,15,25,1908,501,14,22,14,22,0,17
1400000US06037203300,06037203300,"Census Tract 2033, Los Angeles County, California",2104,550,1096,371,241,136,0,12,329,154,0,12,404,302,34,29,1,2,33,29
1400000US06037203500,06037203500,"Census Tract 2035, Los Angeles County, California",3537,404,1855,451,15,17,0,12,603,123,0,12,1038,400,26,33,6,10,20,31
1400000US06037203600,06037203600,"Census Tract 2036, Los Angeles County, California",4701,641,2682,572,4,10,0,12,103,90,0,12,1902,575,10,15,0,12,10,15
1400000US06037203710,06037203710,"Census Tract 2037.10, Los Angeles County, California",3247,432,2068,430,77,62,13,21,35,48,22,32,997,291,35,38,5,7,30,37
1400000US06037203720,06037203720,"Census Tract 2037.20, Los Angeles County, California",4537,595,3087,616,53,61,26,38,10,17,0,12,1281,518,80,80,80,80,0,12
1400000US06037203800,06037203800,"Census Tract 2038, Los Angeles County, California",4891,574,3066,630,40,67,0,12,17,18,0,12,1652,628,116,103,101,101,15,19
1400000US06037203900,06037203900,"Census Tract 2039, Los Angeles County, California",2877,302,1718,375,0,12,21,27,14,29,0,12,1120,396,4,7,0,12,4,7
1400000US06037204110,06037204110,"Census Tract 2041.10, Los Angeles County, California",3226,377,1469,415,76,54,0,12,19,24,10,14,1560,477,92,79,84,77,8,14
1400000US06037204120,06037204120,"Census Tract 2041.20, Los Angeles County, California",2740,317,1174,338,11,10,10,14,44,67,0,12,1464,375,37,47,0,12,37,47
1400000US06037204200,06037204200,"Census Tract 2042, Los Angeles County, California",3194,391,1889,333,0,12,0,12,114,78,25,36,1067,318,99,76,99,76,0,12
1400000US06037204300,06037204300,"Census Tract 2043, Los Angeles County, California",5127,480,2921,556,0,17,19,25,124,65,30,32,1901,545,132,117,113,116,19,22
1400000US06037204410,06037204410,"Census Tract 2044.10, Los Angeles County, California",2001,279,984,255,0,12,27,34,14,21,14,22,962,288,0,12,0,12,0,12
1400000US06037204420,06037204420,"Census Tract 2044.20, Los Angeles County, California",2736,304,1300,279,110,140,36,38,67,46,0,12,1168,324,55,54,38,47,17,25
1400000US06037204600,06037204600,"Census Tract 2046, Los Angeles County, California",4815,470,2051,495,0,12,19,21,37,50,0,12,2454,600,254,170,88,75,166,150
1400000US06037204700,06037204700,"Census Tract 2047, Los Angeles County, California",4790,450,2468,513,171,233,47,53,131,94,0,12,1779,525,194,193,141,166,53,89
1400000US06037204810,06037204810,"Census Tract 2048.10, Los Angeles County, California",4465,433,1901,579,128,123,84,134,45,60,0,12,2276,660,31,29,22,25,9,15
1400000US06037204820,06037204820,"Census Tract 2048.20, Los Angeles County, California",2445,303,1598,337,0,12,10,14,10,15,0,12,781,231,46,46,24,39,22,23
1400000US06037204910,06037204910,"Census Tract 2049.10, Los Angeles County, California",2921,294,1614,379,1,3,9,14,2,5,0,12,1166,237,129,128,39,40,90,118
1400000US06037204920,06037204920,"Census Tract 2049.20, Los Angeles County, California",2558,293,1709,282,0,12,63,90,0,12,0,12,748,244,38,59,38,59,0,12
1400000US06037205110,06037205110,"Census Tract 2051.10, Los Angeles County, California",3567,312,1889,358,68,64,21,31,46,68,0,12,1503,354,40,43,36,42,4,7
1400000US06037205120,06037205120,"Census Tract 2051.20, Los Angeles County, California",3493,302,1754,341,30,24,0,12,92,76,0,12,1576,435,41,36,16,18,25,30
1400000US06037206010,06037206010,"Census Tract 2060.10, Los Angeles County, California",2596,389,620,202,143,135,0,12,945,290,0,12,828,361,60,52,43,42,17,27
1400000US06037206020,06037206020,"Census Tract 2060.20, Los Angeles County, California",7406,550,3096,324,2607,289,71,71,218,75,32,28,1106,198,276,95,27,24,249,88
1400000US06037206031,06037206031,"Census Tract 2060.31, Los Angeles County, California",3151,544,1285,249,255,228,0,12,1360,220,0,12,96,119,155,104,66,93,89,43
1400000US06037206032,06037206032,"Census Tract 2060.32, Los Angeles County, California",5168,379,2754,476,111,126,51,84,878,209,24,39,1294,438,56,59,27,34,29,48
1400000US06037206050,06037206050,"Census Tract 2060.50, Los Angeles County, California",2444,305,1544,263,112,74,0,12,176,75,0,12,591,256,21,18,3,5,18,17
1400000US06037206200,06037206200,"Census Tract 2062, Los Angeles County, California",3040,482,717,203,551,202,9,14,1282,193,0,12,327,287,154,112,20,23,134,111
1400000US06037206300,06037206300,"Census Tract 2063, Los Angeles County, California",5372,1037,1420,398,2801,884,81,73,81,87,33,53,720,377,236,104,71,57,165,79
