GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In labor force:,Margin of Error; In labor force:,Estimate; In labor force: - Civilian labor force:,Margin of Error; In labor force: - Civilian labor force:,Estimate; In labor force: - Civilian labor force: - Employed,Margin of Error; In labor force: - Civilian labor force: - Employed,Estimate; In labor force: - Civilian labor force: - Unemployed,Margin of Error; In labor force: - Civilian labor force: - Unemployed,Estimate; In labor force: - Armed Forces,Margin of Error; In labor force: - Armed Forces,Estimate; Not in labor force,Margin of Error; Not in labor force
1400000US53035090502,53035090502,"Census Tract 905.02, Kitsap County, Washington",3735,258,2167,303,1971,326,1842,325,129,61,196,99,1568,229
1400000US53035090700,53035090700,"Census Tract 907, Kitsap County, Washington",4173,298,2582,268,2561,269,2436,271,125,63,21,25,1591,192
1400000US53035090800,53035090800,"Census Tract 908, Kitsap County, Washington",3234,231,1926,181,1926,181,1770,164,156,76,0,12,1308,172
1400000US53035090900,53035090900,"Census Tract 909, Kitsap County, Washington",6008,295,3694,295,3606,287,3356,273,250,135,88,59,2314,239
1400000US53035091000,53035091000,"Census Tract 910, Kitsap County, Washington",5145,325,3253,370,3253,370,2968,324,285,136,0,17,1892,299
1400000US53035091100,53035091100,"Census Tract 911, Kitsap County, Washington",3791,297,2436,227,2276,254,2131,247,145,62,160,95,1355,228
1400000US53035091201,53035091201,"Census Tract 912.01, Kitsap County, Washington",3327,343,1990,270,1747,277,1516,263,231,106,243,96,1337,201
1400000US53035091203,53035091203,"Census Tract 912.03, Kitsap County, Washington",6005,500,4216,468,3539,487,3139,466,400,162,677,203,1789,320
1400000US53035091204,53035091204,"Census Tract 912.04, Kitsap County, Washington",3052,256,1944,257,1678,223,1579,225,99,49,266,115,1108,193
1400000US53035091301,53035091301,"Census Tract 913.01, Kitsap County, Washington",3530,239,2188,221,2121,224,1961,236,160,80,67,48,1342,176
1400000US53035091302,53035091302,"Census Tract 913.02, Kitsap County, Washington",4624,306,2892,306,2786,299,2624,249,162,123,106,90,1732,210
1400000US53035091400,53035091400,"Census Tract 914, Kitsap County, Washington",2744,291,1717,245,1651,217,1511,221,140,63,66,83,1027,153
1400000US53035091500,53035091500,"Census Tract 915, Kitsap County, Washington",3226,242,2013,246,1784,247,1661,248,123,62,229,157,1213,162
1400000US53035091600,53035091600,"Census Tract 916, Kitsap County, Washington",5113,392,3388,336,3071,362,2891,348,180,93,317,147,1725,293
1400000US53035091700,53035091700,"Census Tract 917, Kitsap County, Washington",6437,364,4138,403,3923,394,3682,379,241,121,215,126,2299,256
1400000US53035091800,53035091800,"Census Tract 918, Kitsap County, Washington",2480,199,1429,190,1307,187,1220,177,87,48,122,57,1051,146
1400000US53035091900,53035091900,"Census Tract 919, Kitsap County, Washington",3556,265,2377,283,2304,298,2052,257,252,108,73,62,1179,186
1400000US53035092000,53035092000,"Census Tract 920, Kitsap County, Washington",4689,380,3047,361,2981,370,2766,369,215,111,66,80,1642,252
1400000US53035092100,53035092100,"Census Tract 921, Kitsap County, Washington",5662,522,3350,448,3097,417,2817,425,280,138,253,133,2312,399
1400000US53035092200,53035092200,"Census Tract 922, Kitsap County, Washington",5072,454,2616,402,2351,446,1998,430,353,156,265,163,2456,455
1400000US53035092300,53035092300,"Census Tract 923, Kitsap County, Washington",4813,301,2785,304,2691,307,2438,309,253,114,94,90,2028,320
1400000US53035092400,53035092400,"Census Tract 924, Kitsap County, Washington",4846,377,3326,406,3300,404,3065,362,235,108,26,42,1520,244
1400000US53035092500,53035092500,"Census Tract 925, Kitsap County, Washington",4115,450,2430,339,2337,337,2144,324,193,96,93,79,1685,408
1400000US53035092600,53035092600,"Census Tract 926, Kitsap County, Washington",4715,348,2883,319,2829,311,2584,299,245,142,54,51,1832,349
1400000US53035092701,53035092701,"Census Tract 927.01, Kitsap County, Washington",3259,292,2259,246,2247,246,2105,237,142,92,12,20,1000,190
1400000US53035092704,53035092704,"Census Tract 927.04, Kitsap County, Washington",2586,275,1352,249,1325,248,1235,231,90,67,27,32,1234,183
1400000US53035092801,53035092801,"Census Tract 928.01, Kitsap County, Washington",3583,290,2005,239,1972,239,1710,215,262,95,33,30,1578,204
1400000US53035092802,53035092802,"Census Tract 928.02, Kitsap County, Washington",3305,306,2231,280,2231,280,1973,253,258,94,0,12,1074,161
1400000US53035092803,53035092803,"Census Tract 928.03, Kitsap County, Washington",2248,254,1337,209,1337,209,1165,206,172,72,0,12,911,170
1400000US53035092901,53035092901,"Census Tract 929.01, Kitsap County, Washington",4490,534,2785,416,2663,439,2352,378,311,141,122,87,1705,271
1400000US53035092902,53035092902,"Census Tract 929.02, Kitsap County, Washington",4380,342,2761,306,2736,302,2503,288,233,103,25,25,1619,173
1400000US53035940000,53035940000,"Census Tract 9400, Kitsap County, Washington",2781,98,1817,98,1791,98,1681,97,110,31,26,11,964,83
1400000US53035940100,53035940100,"Census Tract 9401, Kitsap County, Washington",5015,295,3146,227,3120,226,2874,192,246,67,26,13,1869,198
1400000US53035990100,53035990100,"Census Tract 9901, Kitsap County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53037975100,53037975100,"Census Tract 9751, Kittitas County, Washington",5596,382,3579,338,3579,338,3216,307,363,130,0,17,2017,244
1400000US53037975200,53037975200,"Census Tract 9752, Kittitas County, Washington",4468,415,2730,282,2730,282,2443,264,287,165,0,17,1738,238
1400000US53037975300,53037975300,"Census Tract 9753, Kittitas County, Washington",3769,219,2457,261,2457,261,2264,257,193,73,0,12,1312,165
1400000US53037975401,53037975401,"Census Tract 9754.01, Kittitas County, Washington",6672,396,3590,436,3526,429,3111,416,415,147,64,70,3082,479
1400000US53037975402,53037975402,"Census Tract 9754.02, Kittitas County, Washington",4190,447,2501,375,2501,375,2387,377,114,69,0,17,1689,317
1400000US53037975500,53037975500,"Census Tract 9755, Kittitas County, Washington",4657,456,3095,342,3095,342,2718,334,377,222,0,17,1562,390
1400000US53037975600,53037975600,"Census Tract 9756, Kittitas County, Washington",2083,267,1267,244,1267,244,1191,240,76,56,0,12,816,195
1400000US53037975700,53037975700,"Census Tract 9757, Kittitas County, Washington",3522,283,2112,241,2112,241,1952,230,160,90,0,12,1410,180
1400000US53039950100,53039950100,"Census Tract 9501, Klickitat County, Washington",7175,404,3201,367,3201,367,2825,362,376,131,0,17,3974,409
1400000US53039950200,53039950200,"Census Tract 9502, Klickitat County, Washington",3714,334,1703,250,1703,250,1618,239,85,43,0,12,2011,236
1400000US53039950300,53039950300,"Census Tract 9503, Klickitat County, Washington",5797,394,3694,319,3694,319,3488,304,206,95,0,17,2103,272
1400000US53041970100,53041970100,"Census Tract 9701, Lewis County, Washington",2874,288,1614,270,1614,270,1377,251,237,106,0,12,1260,185
1400000US53041970200,53041970200,"Census Tract 9702, Lewis County, Washington",2832,262,1144,164,1134,165,972,142,162,107,10,18,1688,185
1400000US53041970300,53041970300,"Census Tract 9703, Lewis County, Washington",3436,304,1913,251,1913,251,1493,227,420,145,0,12,1523,275
1400000US53041970400,53041970400,"Census Tract 9704, Lewis County, Washington",4258,345,2323,274,2323,274,2065,279,258,137,0,17,1935,397
1400000US53041970500,53041970500,"Census Tract 9705, Lewis County, Washington",1516,153,968,144,965,145,838,145,127,58,3,6,548,110
1400000US53041970600,53041970600,"Census Tract 9706, Lewis County, Washington",1683,202,1064,173,1064,173,955,168,109,60,0,12,619,144
1400000US53041970700,53041970700,"Census Tract 9707, Lewis County, Washington",3399,260,2246,248,2227,245,1759,221,468,186,19,21,1153,175
1400000US53041970800,53041970800,"Census Tract 9708, Lewis County, Washington",3213,319,1780,277,1772,278,1526,234,246,99,8,13,1433,220
1400000US53041970900,53041970900,"Census Tract 9709, Lewis County, Washington",1356,202,719,125,719,125,647,117,72,47,0,12,637,175
1400000US53041971000,53041971000,"Census Tract 9710, Lewis County, Washington",2441,182,1606,170,1606,170,1389,169,217,77,0,12,835,125
1400000US53041971100,53041971100,"Census Tract 9711, Lewis County, Washington",2967,256,1954,270,1954,270,1629,267,325,109,0,12,1013,139
1400000US53041971200,53041971200,"Census Tract 9712, Lewis County, Washington",2312,253,1236,233,1236,233,1093,240,143,69,0,12,1076,191
1400000US53041971300,53041971300,"Census Tract 9713, Lewis County, Washington",4687,277,2791,318,2791,318,2516,331,275,102,0,17,1896,268
1400000US53041971400,53041971400,"Census Tract 9714, Lewis County, Washington",2243,228,1340,238,1340,238,1293,235,47,36,0,12,903,130
1400000US53041971500,53041971500,"Census Tract 9715, Lewis County, Washington",5979,320,3285,272,3285,272,2890,278,395,98,0,17,2694,231
1400000US53041971600,53041971600,"Census Tract 9716, Lewis County, Washington",2958,253,1530,218,1530,218,1367,211,163,74,0,12,1428,187
1400000US53041971700,53041971700,"Census Tract 9717, Lewis County, Washington",4130,287,2099,311,2099,311,1834,292,265,85,0,12,2031,242
1400000US53041971800,53041971800,"Census Tract 9718, Lewis County, Washington",3405,276,1859,301,1859,301,1541,280,318,128,0,12,1546,222
1400000US53041971900,53041971900,"Census Tract 9719, Lewis County, Washington",2199,206,962,163,962,163,845,153,117,64,0,12,1237,168
1400000US53041972000,53041972000,"Census Tract 9720, Lewis County, Washington",2509,338,948,242,948,242,827,212,121,72,0,12,1561,241
1400000US53043960100,53043960100,"Census Tract 9601, Lincoln County, Washington",1316,120,774,116,774,116,759,114,15,14,0,12,542,103
1400000US53043960200,53043960200,"Census Tract 9602, Lincoln County, Washington",2580,195,1399,164,1399,164,1343,160,56,33,0,12,1181,131
1400000US53043960300,53043960300,"Census Tract 9603, Lincoln County, Washington",2096,121,1015,118,1015,118,965,118,50,24,0,12,1081,106
1400000US53043960400,53043960400,"Census Tract 9604, Lincoln County, Washington",2402,153,1314,148,1291,142,1200,130,91,36,23,33,1088,131
1400000US53045940000,53045940000,"Census Tract 9400, Mason County, Washington",583,114,286,66,286,66,211,50,75,30,0,12,297,65
1400000US53045960100,53045960100,"Census Tract 9601, Mason County, Washington",732,158,342,91,342,91,322,90,20,16,0,12,390,101
1400000US53045960200,53045960200,"Census Tract 9602, Mason County, Washington",4905,525,2370,328,2366,328,1855,320,511,222,4,6,2535,377
1400000US53045960300,53045960300,"Census Tract 9603, Mason County, Washington",5024,536,2454,456,2423,458,2022,418,401,215,31,46,2570,399
1400000US53045960400,53045960400,"Census Tract 9604, Mason County, Washington",7477,584,3559,471,3498,473,3239,455,259,182,61,74,3918,436
1400000US53045960500,53045960500,"Census Tract 9605, Mason County, Washington",4284,547,2020,484,2020,484,1751,465,269,126,0,12,2264,291
1400000US53045960600,53045960600,"Census Tract 9606, Mason County, Washington",3334,384,1616,298,1616,298,1478,297,138,75,0,12,1718,314
1400000US53045960700,53045960700,"Census Tract 9607, Mason County, Washington",1178,151,629,105,629,105,560,97,69,44,0,12,549,118
1400000US53045960800,53045960800,"Census Tract 9608, Mason County, Washington",3000,292,1464,201,1455,201,1235,184,220,115,9,14,1536,238
1400000US53045960900,53045960900,"Census Tract 9609, Mason County, Washington",3732,324,2349,258,2331,255,2085,241,246,91,18,20,1383,214
1400000US53045961000,53045961000,"Census Tract 9610, Mason County, Washington",4476,365,2840,316,2840,316,2609,321,231,83,0,17,1636,219
1400000US53045961100,53045961100,"Census Tract 9611, Mason County, Washington",4730,455,2034,378,2019,381,1598,306,421,188,15,24,2696,408
1400000US53045961200,53045961200,"Census Tract 9612, Mason County, Washington",3333,527,1837,275,1819,274,1516,248,303,198,18,22,1496,372
1400000US53045961300,53045961300,"Census Tract 9613, Mason County, Washington",3174,362,1762,276,1762,276,1477,263,285,131,0,12,1412,232
1400000US53047940100,53047940100,"Census Tract 9401, Okanogan County, Washington",2160,229,1230,160,1230,160,934,144,296,75,0,12,930,136
1400000US53047940200,53047940200,"Census Tract 9402, Okanogan County, Washington",2425,241,1263,221,1263,221,1054,193,209,99,0,12,1162,203
1400000US53047970300,53047970300,"Census Tract 9703, Okanogan County, Washington",6155,583,3105,551,3100,551,2759,543,341,133,5,10,3050,374
1400000US53047970400,53047970400,"Census Tract 9704, Okanogan County, Washington",3026,396,1785,363,1785,363,1591,338,194,89,0,12,1241,177
1400000US53047970500,53047970500,"Census Tract 9705, Okanogan County, Washington",2263,270,1130,195,1101,180,1025,175,76,43,29,45,1133,204
1400000US53047970600,53047970600,"Census Tract 9706, Okanogan County, Washington",4961,426,2998,357,2998,357,2753,369,245,127,0,17,1963,339
1400000US53047970700,53047970700,"Census Tract 9707, Okanogan County, Washington",3151,261,1586,252,1582,252,1460,231,122,62,4,7,1565,222
1400000US53047970800,53047970800,"Census Tract 9708, Okanogan County, Washington",3745,435,2473,380,2465,380,2266,332,199,92,8,13,1272,196
1400000US53047970900,53047970900,"Census Tract 9709, Okanogan County, Washington",1724,233,1081,179,1081,179,1069,178,12,14,0,12,643,161
1400000US53047971000,53047971000,"Census Tract 9710, Okanogan County, Washington",3068,251,1590,186,1590,186,1408,184,182,92,0,12,1478,212
1400000US53049950200,53049950200,"Census Tract 9502, Pacific County, Washington",3759,284,1863,220,1863,220,1749,214,114,46,0,12,1896,263
1400000US53049950300,53049950300,"Census Tract 9503, Pacific County, Washington",2950,246,1452,194,1452,194,1256,171,196,83,0,12,1498,184
1400000US53049950400,53049950400,"Census Tract 9504, Pacific County, Washington",3071,304,1639,183,1629,183,1499,174,130,58,10,10,1432,213
1400000US53049950500,53049950500,"Census Tract 9505, Pacific County, Washington",2286,275,1376,229,1331,231,1260,226,71,42,45,30,910,165
1400000US53049950600,53049950600,"Census Tract 9506, Pacific County, Washington",1053,153,503,116,498,118,443,107,55,36,5,7,550,134
1400000US53049950700,53049950700,"Census Tract 9507, Pacific County, Washington",2376,368,924,256,924,256,825,214,99,67,0,12,1452,261
1400000US53049950800,53049950800,"Census Tract 9508, Pacific County, Washington",1959,235,527,138,527,138,446,122,81,71,0,12,1432,232
1400000US53049990100,53049990100,"Census Tract 9901, Pacific County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53051970100,53051970100,"Census Tract 9701, Pend Oreille County, Washington",1720,208,751,134,751,134,619,117,132,50,0,12,969,156
1400000US53051970200,53051970200,"Census Tract 9702, Pend Oreille County, Washington",2207,239,867,138,867,138,745,125,122,54,0,12,1340,186
1400000US53051970300,53051970300,"Census Tract 9703, Pend Oreille County, Washington",2761,209,1395,165,1395,165,1229,168,166,68,0,12,1366,187
1400000US53051970400,53051970400,"Census Tract 9704, Pend Oreille County, Washington",2045,180,978,163,978,163,898,165,80,48,0,12,1067,191
1400000US53051970500,53051970500,"Census Tract 9705, Pend Oreille County, Washington",1849,236,708,162,708,162,655,161,53,32,0,12,1141,187
1400000US53053060200,53053060200,"Census Tract 602, Pierce County, Washington",615,92,465,81,438,74,425,71,13,15,27,21,150,57
1400000US53053060300,53053060300,"Census Tract 603, Pierce County, Washington",3610,192,2301,173,2273,174,2102,192,171,76,28,27,1309,163
1400000US53053060400,53053060400,"Census Tract 604, Pierce County, Washington",3281,298,2328,265,2316,260,2221,269,95,44,12,18,953,156
1400000US53053060500,53053060500,"Census Tract 605, Pierce County, Washington",3220,264,2284,209,2223,216,2160,224,63,39,61,56,936,164
1400000US53053060600,53053060600,"Census Tract 606, Pierce County, Washington",4717,320,3342,270,3278,275,2936,309,342,189,64,62,1375,239
1400000US53053060700,53053060700,"Census Tract 607, Pierce County, Washington",5689,555,3924,396,3910,396,3439,341,471,149,14,24,1765,335
1400000US53053060800,53053060800,"Census Tract 608, Pierce County, Washington",4218,258,3079,301,3019,300,2938,290,81,51,60,75,1139,218
1400000US53053060903,53053060903,"Census Tract 609.03, Pierce County, Washington",2580,209,1561,210,1525,209,1369,211,156,71,36,36,1019,139
1400000US53053060904,53053060904,"Census Tract 609.04, Pierce County, Washington",4037,413,2715,442,2647,449,2486,443,161,96,68,70,1322,284
1400000US53053060905,53053060905,"Census Tract 609.05, Pierce County, Washington",5520,403,3091,431,3076,432,2813,394,263,132,15,25,2429,338
1400000US53053060906,53053060906,"Census Tract 609.06, Pierce County, Washington",2011,135,1078,133,1072,132,1000,131,72,45,6,9,933,142
1400000US53053061001,53053061001,"Census Tract 610.01, Pierce County, Washington",3268,271,1859,216,1842,216,1614,227,228,107,17,19,1409,228
1400000US53053061002,53053061002,"Census Tract 610.02, Pierce County, Washington",3607,320,2104,341,2104,341,1915,322,189,116,0,12,1503,274
1400000US53053061100,53053061100,"Census Tract 611, Pierce County, Washington",5646,338,3665,375,3655,376,3311,363,344,131,10,16,1981,370
1400000US53053061200,53053061200,"Census Tract 612, Pierce County, Washington",4558,353,3077,279,3051,288,2806,277,245,101,26,30,1481,264
1400000US53053061300,53053061300,"Census Tract 613, Pierce County, Washington",3836,323,2407,299,2371,297,1951,262,420,117,36,50,1429,206
1400000US53053061400,53053061400,"Census Tract 614, Pierce County, Washington",3515,272,1246,183,1235,180,1016,178,219,109,11,19,2269,255
1400000US53053061500,53053061500,"Census Tract 615, Pierce County, Washington",4618,418,3156,357,3011,353,2690,303,321,152,145,74,1462,266
1400000US53053061601,53053061601,"Census Tract 616.01, Pierce County, Washington",1793,209,981,166,941,166,731,163,210,88,40,32,812,121
1400000US53053061602,53053061602,"Census Tract 616.02, Pierce County, Washington",778,107,634,107,555,106,401,82,154,85,79,42,144,61
1400000US53053061700,53053061700,"Census Tract 617, Pierce County, Washington",3197,320,2037,290,1995,290,1783,257,212,97,42,45,1160,225
1400000US53053061800,53053061800,"Census Tract 618, Pierce County, Washington",1914,198,1051,185,1026,184,951,171,75,47,25,27,863,159
1400000US53053061900,53053061900,"Census Tract 619, Pierce County, Washington",1553,179,841,124,841,124,710,130,131,65,0,12,712,146
1400000US53053062000,53053062000,"Census Tract 620, Pierce County, Washington",3355,322,2217,255,2217,255,1787,188,430,150,0,12,1138,194
1400000US53053062300,53053062300,"Census Tract 623, Pierce County, Washington",4000,333,2339,312,2339,312,2114,342,225,129,0,17,1661,264
1400000US53053062400,53053062400,"Census Tract 624, Pierce County, Washington",4410,545,3038,444,2990,443,2597,382,393,152,48,55,1372,255
1400000US53053062500,53053062500,"Census Tract 625, Pierce County, Washington",6369,572,4570,523,4545,525,4107,497,438,175,25,35,1799,429
1400000US53053062600,53053062600,"Census Tract 626, Pierce County, Washington",2327,266,1642,232,1552,233,1351,221,201,105,90,55,685,174
1400000US53053062801,53053062801,"Census Tract 628.01, Pierce County, Washington",4905,403,3444,387,3293,398,2705,365,588,233,151,80,1461,257
1400000US53053062802,53053062802,"Census Tract 628.02, Pierce County, Washington",3376,341,2256,257,2182,263,1955,241,227,91,74,51,1120,220
1400000US53053062900,53053062900,"Census Tract 629, Pierce County, Washington",5882,539,4210,517,3957,536,3394,490,563,215,253,125,1672,261
1400000US53053063000,53053063000,"Census Tract 630, Pierce County, Washington",2502,233,1786,189,1773,183,1611,183,162,84,13,23,716,151
1400000US53053063100,53053063100,"Census Tract 631, Pierce County, Washington",3322,303,1978,260,1968,260,1778,260,190,144,10,16,1344,306
1400000US53053063200,53053063200,"Census Tract 632, Pierce County, Washington",4211,296,2755,291,2745,292,2325,290,420,196,10,16,1456,228
1400000US53053063300,53053063300,"Census Tract 633, Pierce County, Washington",6086,496,3496,358,3403,374,3000,309,403,167,93,80,2590,392
1400000US53053063400,53053063400,"Census Tract 634, Pierce County, Washington",5398,482,2995,421,2971,421,2475,434,496,188,24,28,2403,360
1400000US53053063501,53053063501,"Census Tract 635.01, Pierce County, Washington",3454,306,2062,310,2051,307,1824,294,227,134,11,17,1392,273
1400000US53053063502,53053063502,"Census Tract 635.02, Pierce County, Washington",3946,342,2798,274,2719,277,2352,271,367,128,79,73,1148,213
1400000US53053070100,53053070100,"Census Tract 701, Pierce County, Washington",2593,364,1785,288,1779,288,1560,245,219,117,6,10,808,174
1400000US53053070203,53053070203,"Census Tract 702.03, Pierce County, Washington",4080,255,2932,244,2932,244,2799,236,133,78,0,17,1148,189
1400000US53053070204,53053070204,"Census Tract 702.04, Pierce County, Washington",2813,260,1864,237,1857,238,1571,225,286,121,7,12,949,184
1400000US53053070205,53053070205,"Census Tract 702.05, Pierce County, Washington",2578,155,1992,198,1964,196,1678,179,286,91,28,32,586,126
1400000US53053070206,53053070206,"Census Tract 702.06, Pierce County, Washington",3080,291,2098,246,2098,246,1786,230,312,105,0,12,982,204
1400000US53053070207,53053070207,"Census Tract 702.07, Pierce County, Washington",3892,215,2192,277,2192,277,2049,258,143,78,0,12,1700,252
1400000US53053070307,53053070307,"Census Tract 703.07, Pierce County, Washington",3801,234,2549,244,2549,244,2436,245,113,75,0,17,1252,168
1400000US53053070308,53053070308,"Census Tract 703.08, Pierce County, Washington",2627,269,2012,243,1987,240,1735,192,252,124,25,36,615,121
1400000US53053070309,53053070309,"Census Tract 703.09, Pierce County, Washington",4050,250,2660,303,2660,303,2526,295,134,75,0,17,1390,250
1400000US53053070310,53053070310,"Census Tract 703.10, Pierce County, Washington",3958,238,2731,238,2731,238,2544,235,187,89,0,17,1227,180
1400000US53053070311,53053070311,"Census Tract 703.11, Pierce County, Washington",3475,311,2534,234,2534,234,2328,259,206,107,0,17,941,152
1400000US53053070312,53053070312,"Census Tract 703.12, Pierce County, Washington",3784,273,2946,240,2883,239,2731,238,152,72,63,71,838,147
1400000US53053070313,53053070313,"Census Tract 703.13, Pierce County, Washington",4480,305,3133,333,3133,333,2954,326,179,96,0,17,1347,276
1400000US53053070314,53053070314,"Census Tract 703.14, Pierce County, Washington",2496,231,1721,213,1708,210,1574,246,134,101,13,21,775,177
1400000US53053070315,53053070315,"Census Tract 703.15, Pierce County, Washington",3884,310,2943,272,2943,272,2750,252,193,90,0,17,941,198
1400000US53053070316,53053070316,"Census Tract 703.16, Pierce County, Washington",4017,269,3125,300,3108,300,2921,290,187,87,17,22,892,183
1400000US53053070401,53053070401,"Census Tract 704.01, Pierce County, Washington",1704,147,1100,136,1100,136,1008,112,92,52,0,12,604,135
1400000US53053070403,53053070403,"Census Tract 704.03, Pierce County, Washington",2933,229,1822,182,1818,182,1616,161,202,89,4,6,1111,167
1400000US53053070404,53053070404,"Census Tract 704.04, Pierce County, Washington",3218,268,2243,205,2243,205,2087,204,156,97,0,12,975,181
1400000US53053070703,53053070703,"Census Tract 707.03, Pierce County, Washington",4903,190,3237,265,3203,273,2945,283,258,132,34,36,1666,266
1400000US53053071100,53053071100,"Census Tract 711, Pierce County, Washington",1960,263,1162,179,1150,181,1060,181,90,39,12,14,798,142
1400000US53053071205,53053071205,"Census Tract 712.05, Pierce County, Washington",3802,226,2161,198,2122,194,1990,173,132,85,39,28,1641,190
1400000US53053071206,53053071206,"Census Tract 712.06, Pierce County, Washington",5356,374,3833,370,3787,368,3279,373,508,184,46,42,1523,242
1400000US53053071207,53053071207,"Census Tract 712.07, Pierce County, Washington",5089,403,3739,391,3618,404,3093,407,525,179,121,88,1350,273
1400000US53053071208,53053071208,"Census Tract 712.08, Pierce County, Washington",5780,431,3843,424,3723,436,3317,402,406,176,120,84,1937,212
1400000US53053071209,53053071209,"Census Tract 712.09, Pierce County, Washington",3313,267,2302,269,2279,271,2117,256,162,74,23,24,1011,154
1400000US53053071210,53053071210,"Census Tract 712.10, Pierce County, Washington",3430,245,2390,211,2390,211,2246,208,144,69,0,12,1040,173
1400000US53053071304,53053071304,"Census Tract 713.04, Pierce County, Washington",4532,471,3201,372,3100,355,2563,369,537,270,101,81,1331,273
1400000US53053071305,53053071305,"Census Tract 713.05, Pierce County, Washington",3058,249,1905,188,1889,189,1698,177,191,79,16,27,1153,196
1400000US53053071306,53053071306,"Census Tract 713.06, Pierce County, Washington",4972,332,3207,360,3065,355,2781,311,284,137,142,82,1765,301
1400000US53053071307,53053071307,"Census Tract 713.07, Pierce County, Washington",3449,186,2357,189,2306,188,2076,196,230,92,51,45,1092,137
1400000US53053071309,53053071309,"Census Tract 713.09, Pierce County, Washington",3249,272,2365,253,2365,253,2049,294,316,136,0,12,884,196
1400000US53053071310,53053071310,"Census Tract 713.10, Pierce County, Washington",3834,237,2733,238,2612,239,2330,207,282,105,121,57,1101,200
1400000US53053071403,53053071403,"Census Tract 714.03, Pierce County, Washington",3149,295,1880,254,1793,246,1640,229,153,69,87,52,1269,177
1400000US53053071406,53053071406,"Census Tract 714.06, Pierce County, Washington",5493,421,3543,321,3369,329,2971,313,398,148,174,89,1950,349
1400000US53053071407,53053071407,"Census Tract 714.07, Pierce County, Washington",5286,492,3578,391,3491,388,3050,405,441,208,87,61,1708,414
1400000US53053071408,53053071408,"Census Tract 714.08, Pierce County, Washington",3164,357,1904,281,1904,281,1693,270,211,82,0,12,1260,244
1400000US53053071409,53053071409,"Census Tract 714.09, Pierce County, Washington",3230,291,2166,217,2132,228,1944,237,188,84,34,41,1064,189
1400000US53053071410,53053071410,"Census Tract 714.10, Pierce County, Washington",5008,347,3061,343,2966,354,2733,371,233,122,95,65,1947,283
1400000US53053071411,53053071411,"Census Tract 714.11, Pierce County, Washington",3567,343,2286,240,2178,273,1968,290,210,86,108,89,1281,224
1400000US53053071503,53053071503,"Census Tract 715.03, Pierce County, Washington",4483,526,2871,401,2857,413,2438,362,419,197,14,29,1612,303
1400000US53053071504,53053071504,"Census Tract 715.04, Pierce County, Washington",4982,419,2813,320,2771,316,2371,284,400,121,42,41,2169,300
1400000US53053071505,53053071505,"Census Tract 715.05, Pierce County, Washington",4233,308,2624,304,2576,308,2347,279,229,115,48,37,1609,201
1400000US53053071506,53053071506,"Census Tract 715.06, Pierce County, Washington",4103,314,2486,259,2378,259,2200,246,178,72,108,77,1617,316
1400000US53053071601,53053071601,"Census Tract 716.01, Pierce County, Washington",3589,221,2230,250,2230,250,1810,210,420,189,0,17,1359,218
1400000US53053071602,53053071602,"Census Tract 716.02, Pierce County, Washington",5073,361,3663,356,3468,348,3129,293,339,134,195,103,1410,229
1400000US53053071703,53053071703,"Census Tract 717.03, Pierce County, Washington",2707,232,1588,215,1471,204,1244,193,227,98,117,75,1119,168
1400000US53053071704,53053071704,"Census Tract 717.04, Pierce County, Washington",3131,320,2315,282,2260,280,1949,270,311,132,55,46,816,171
1400000US53053071705,53053071705,"Census Tract 717.05, Pierce County, Washington",3006,306,1994,308,1977,304,1636,310,341,125,17,20,1012,199
1400000US53053071706,53053071706,"Census Tract 717.06, Pierce County, Washington",1490,133,941,150,911,150,744,152,167,72,30,31,549,101
1400000US53053071707,53053071707,"Census Tract 717.07, Pierce County, Washington",2224,218,1451,165,1426,169,1194,155,232,91,25,24,773,156
1400000US53053071803,53053071803,"Census Tract 718.03, Pierce County, Washington",4310,414,2973,392,2779,365,2389,346,390,193,194,110,1337,209
1400000US53053071805,53053071805,"Census Tract 718.05, Pierce County, Washington",3142,372,2105,366,1974,349,1718,331,256,126,131,110,1037,223
1400000US53053071806,53053071806,"Census Tract 718.06, Pierce County, Washington",3078,297,1945,292,1817,287,1395,258,422,122,128,74,1133,209
1400000US53053071807,53053071807,"Census Tract 718.07, Pierce County, Washington",2884,288,2068,257,1834,313,1556,264,278,124,234,130,816,183
1400000US53053071808,53053071808,"Census Tract 718.08, Pierce County, Washington",3043,357,1666,297,1629,296,1412,282,217,118,37,47,1377,307
1400000US53053071901,53053071901,"Census Tract 719.01, Pierce County, Washington",3946,354,2158,323,1982,324,1660,323,322,134,176,108,1788,319
1400000US53053071902,53053071902,"Census Tract 719.02, Pierce County, Washington",4425,431,2459,382,2353,363,2041,328,312,145,106,109,1966,284
1400000US53053072000,53053072000,"Census Tract 720, Pierce County, Washington",3254,436,1832,358,1653,370,1307,261,346,162,179,92,1422,258
