GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US47157020633,47157020633,"Census Tract 206.33, Shelby County, Tennessee",3294,235
1400000US47157020634,47157020634,"Census Tract 206.34, Shelby County, Tennessee",2960,202
1400000US47157020635,47157020635,"Census Tract 206.35, Shelby County, Tennessee",2879,198
1400000US47157020642,47157020642,"Census Tract 206.42, Shelby County, Tennessee",8856,620
1400000US47157020643,47157020643,"Census Tract 206.43, Shelby County, Tennessee",8368,602
1400000US47157020644,47157020644,"Census Tract 206.44, Shelby County, Tennessee",8877,664
1400000US47157020651,47157020651,"Census Tract 206.51, Shelby County, Tennessee",7430,859
1400000US47157020652,47157020652,"Census Tract 206.52, Shelby County, Tennessee",5452,485
1400000US47157020700,47157020700,"Census Tract 207, Shelby County, Tennessee",2550,209
1400000US47157020810,47157020810,"Census Tract 208.10, Shelby County, Tennessee",3338,271
1400000US47157020820,47157020820,"Census Tract 208.20, Shelby County, Tennessee",8650,462
1400000US47157020831,47157020831,"Census Tract 208.31, Shelby County, Tennessee",4282,323
1400000US47157020832,47157020832,"Census Tract 208.32, Shelby County, Tennessee",8925,543
1400000US47157020900,47157020900,"Census Tract 209, Shelby County, Tennessee",9432,419
1400000US47157021010,47157021010,"Census Tract 210.10, Shelby County, Tennessee",16854,1269
1400000US47157021020,47157021020,"Census Tract 210.20, Shelby County, Tennessee",6229,498
1400000US47157021111,47157021111,"Census Tract 211.11, Shelby County, Tennessee",4279,406
1400000US47157021112,47157021112,"Census Tract 211.12, Shelby County, Tennessee",6615,604
1400000US47157021113,47157021113,"Census Tract 211.13, Shelby County, Tennessee",3782,309
1400000US47157021121,47157021121,"Census Tract 211.21, Shelby County, Tennessee",4735,493
1400000US47157021122,47157021122,"Census Tract 211.22, Shelby County, Tennessee",5649,508
1400000US47157021124,47157021124,"Census Tract 211.24, Shelby County, Tennessee",8538,1004
1400000US47157021125,47157021125,"Census Tract 211.25, Shelby County, Tennessee",4646,665
1400000US47157021126,47157021126,"Census Tract 211.26, Shelby County, Tennessee",4241,354
1400000US47157021135,47157021135,"Census Tract 211.35, Shelby County, Tennessee",6708,883
1400000US47157021136,47157021136,"Census Tract 211.36, Shelby County, Tennessee",5023,366
1400000US47157021137,47157021137,"Census Tract 211.37, Shelby County, Tennessee",7329,673
1400000US47157021138,47157021138,"Census Tract 211.38, Shelby County, Tennessee",3274,409
1400000US47157021139,47157021139,"Census Tract 211.39, Shelby County, Tennessee",4391,359
1400000US47157021140,47157021140,"Census Tract 211.40, Shelby County, Tennessee",4873,471
1400000US47157021141,47157021141,"Census Tract 211.41, Shelby County, Tennessee",7255,693
1400000US47157021142,47157021142,"Census Tract 211.42, Shelby County, Tennessee",3940,324
1400000US47157021200,47157021200,"Census Tract 212, Shelby County, Tennessee",4067,687
1400000US47157021311,47157021311,"Census Tract 213.11, Shelby County, Tennessee",4636,362
1400000US47157021312,47157021312,"Census Tract 213.12, Shelby County, Tennessee",2230,194
1400000US47157021320,47157021320,"Census Tract 213.20, Shelby County, Tennessee",5911,543
1400000US47157021331,47157021331,"Census Tract 213.31, Shelby County, Tennessee",3370,325
1400000US47157021333,47157021333,"Census Tract 213.33, Shelby County, Tennessee",3607,449
1400000US47157021334,47157021334,"Census Tract 213.34, Shelby County, Tennessee",3802,534
1400000US47157021341,47157021341,"Census Tract 213.41, Shelby County, Tennessee",5360,305
1400000US47157021342,47157021342,"Census Tract 213.42, Shelby County, Tennessee",9406,736
1400000US47157021351,47157021351,"Census Tract 213.51, Shelby County, Tennessee",4415,264
1400000US47157021352,47157021352,"Census Tract 213.52, Shelby County, Tennessee",6836,460
1400000US47157021353,47157021353,"Census Tract 213.53, Shelby County, Tennessee",9793,414
1400000US47157021410,47157021410,"Census Tract 214.10, Shelby County, Tennessee",2792,219
1400000US47157021420,47157021420,"Census Tract 214.20, Shelby County, Tennessee",3227,225
1400000US47157021430,47157021430,"Census Tract 214.30, Shelby County, Tennessee",4006,343
1400000US47157021510,47157021510,"Census Tract 215.10, Shelby County, Tennessee",8232,648
1400000US47157021520,47157021520,"Census Tract 215.20, Shelby County, Tennessee",11567,667
1400000US47157021530,47157021530,"Census Tract 215.30, Shelby County, Tennessee",5196,229
1400000US47157021540,47157021540,"Census Tract 215.40, Shelby County, Tennessee",11956,384
1400000US47157021611,47157021611,"Census Tract 216.11, Shelby County, Tennessee",6409,304
1400000US47157021612,47157021612,"Census Tract 216.12, Shelby County, Tennessee",4842,261
1400000US47157021613,47157021613,"Census Tract 216.13, Shelby County, Tennessee",4646,247
1400000US47157021620,47157021620,"Census Tract 216.20, Shelby County, Tennessee",2773,413
1400000US47157021710,47157021710,"Census Tract 217.10, Shelby County, Tennessee",2615,310
1400000US47157021721,47157021721,"Census Tract 217.21, Shelby County, Tennessee",5405,585
1400000US47157021724,47157021724,"Census Tract 217.24, Shelby County, Tennessee",2173,244
1400000US47157021725,47157021725,"Census Tract 217.25, Shelby County, Tennessee",4782,478
1400000US47157021726,47157021726,"Census Tract 217.26, Shelby County, Tennessee",4952,747
