GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
1400000US47157000100,47157000100,"Census Tract 1, Shelby County, Tennessee",240,197,102,93,0,17,12,18,0,17,13,20,0,17,0,17,17,26,0,17,51,75,9,14,0,17,0,17,0,17,0,17,138,110,29,33,0,17,0,17,0,17,0,17,0,17,42,38,56,83,11,17,0,17,0,17,0,17,0,17,0,17
1400000US47157000200,47157000200,"Census Tract 2, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157000300,47157000300,"Census Tract 3, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157000400,47157000400,"Census Tract 4, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157000600,47157000600,"Census Tract 6, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157000700,47157000700,"Census Tract 7, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157000800,47157000800,"Census Tract 8, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157000900,47157000900,"Census Tract 9, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157001100,47157001100,"Census Tract 11, Shelby County, Tennessee",895,381,643,346,73,63,6,16,34,35,19,22,25,42,44,51,106,98,168,141,128,108,27,23,13,20,0,12,0,12,0,12,252,110,86,106,34,39,0,12,0,12,24,27,11,19,41,30,12,20,31,30,5,10,0,12,8,15,0,12,0,12
1400000US47157001200,47157001200,"Census Tract 12, Shelby County, Tennessee",323,265,230,181,133,153,0,12,0,12,0,12,0,12,0,12,0,12,23,35,59,52,7,10,8,14,0,12,0,12,0,12,93,92,25,41,10,16,0,12,0,12,0,12,0,12,36,46,0,12,0,12,22,36,0,12,0,12,0,12,0,12
1400000US47157001300,47157001300,"Census Tract 13, Shelby County, Tennessee",397,271,220,166,27,44,103,88,8,12,0,12,0,12,0,12,0,12,23,36,53,47,6,10,0,12,0,12,0,12,0,12,177,118,38,62,0,12,22,34,0,12,0,12,0,12,32,37,24,39,24,29,0,12,0,12,37,46,0,12,0,12
1400000US47157001400,47157001400,"Census Tract 14, Shelby County, Tennessee",66,92,52,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,40,19,31,0,12,0,12,0,12,0,12,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,0,12,0,12,0,12,0,12
1400000US47157001500,47157001500,"Census Tract 15, Shelby County, Tennessee",28,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,45,0,12,0,12,0,12,0,12
1400000US47157001600,47157001600,"Census Tract 16, Shelby County, Tennessee",49,33,27,31,0,12,0,12,0,12,0,12,3,6,4,8,8,12,0,12,0,12,0,12,0,12,12,17,0,12,0,12,22,16,0,12,0,12,0,12,0,12,13,13,5,8,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12
1400000US47157001700,47157001700,"Census Tract 17, Shelby County, Tennessee",11,16,11,16,0,12,0,12,0,12,0,12,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157001900,47157001900,"Census Tract 19, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157002000,47157002000,"Census Tract 20, Shelby County, Tennessee",13,29,13,29,0,12,0,12,0,12,0,12,0,12,0,12,13,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157002100,47157002100,"Census Tract 21, Shelby County, Tennessee",4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12
1400000US47157002400,47157002400,"Census Tract 24, Shelby County, Tennessee",227,192,134,152,0,12,0,12,2,5,0,12,20,31,54,70,33,53,0,12,23,31,2,4,0,12,0,12,0,12,0,12,93,86,10,15,14,23,5,8,4,7,9,14,19,29,11,17,0,12,21,29,0,12,0,12,0,12,0,12,0,12
1400000US47157002500,47157002500,"Census Tract 25, Shelby County, Tennessee",320,209,121,99,28,43,0,12,54,65,0,12,0,12,25,37,0,12,8,14,6,17,0,12,0,12,0,12,0,12,0,12,199,130,21,32,46,44,40,46,5,15,9,15,20,32,16,24,0,12,37,52,5,13,0,12,0,12,0,12,0,12
1400000US47157002600,47157002600,"Census Tract 26, Shelby County, Tennessee",74,64,68,58,0,12,1,2,0,12,0,12,0,12,7,11,0,12,12,19,5,9,13,20,30,46,0,12,0,12,0,12,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,0,12,0,12,0,12
1400000US47157002700,47157002700,"Census Tract 27, Shelby County, Tennessee",209,129,111,74,25,24,23,25,16,20,16,26,0,12,0,12,0,12,31,27,0,12,0,12,0,12,0,12,0,12,0,12,98,75,0,12,14,22,26,29,0,12,0,12,0,12,13,19,15,23,15,19,10,16,0,12,5,7,0,12,0,12
1400000US47157002800,47157002800,"Census Tract 28, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157002900,47157002900,"Census Tract 29, Shelby County, Tennessee",173,206,106,127,0,12,0,12,0,12,0,12,0,12,0,12,68,107,0,12,0,12,0,12,38,60,0,12,0,12,0,12,67,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,65,25,42,0,12,0,12,0,12
1400000US47157003000,47157003000,"Census Tract 30, Shelby County, Tennessee",27,42,27,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157003100,47157003100,"Census Tract 31, Shelby County, Tennessee",183,133,105,87,0,12,0,12,0,12,0,12,23,26,2,5,0,12,25,40,45,49,0,12,10,15,0,12,0,12,0,12,78,67,23,37,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,45,55,0,12,0,12,0,12
1400000US47157003200,47157003200,"Census Tract 32, Shelby County, Tennessee",116,98,7,16,0,12,0,12,0,12,0,12,7,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,109,96,0,12,0,12,0,12,0,12,0,12,39,60,15,23,0,12,0,12,0,12,0,12,0,12,55,74,0,12
1400000US47157003300,47157003300,"Census Tract 33, Shelby County, Tennessee",53,46,53,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,40,0,12,18,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157003400,47157003400,"Census Tract 34, Shelby County, Tennessee",164,121,119,96,50,78,0,12,0,12,0,12,0,12,18,21,39,59,0,12,0,12,12,18,0,12,0,12,0,12,0,12,45,41,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,16,24,21,31,0,12,0,12,0,12,0,12
1400000US47157003500,47157003500,"Census Tract 35, Shelby County, Tennessee",42,42,36,41,16,23,0,12,0,12,0,12,0,12,0,12,20,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,0,12,0,12
1400000US47157003600,47157003600,"Census Tract 36, Shelby County, Tennessee",286,232,157,183,0,12,0,12,0,12,0,12,0,12,22,35,77,164,34,55,0,12,0,12,24,22,0,12,0,12,0,12,129,152,19,32,0,12,0,12,0,12,0,12,19,31,0,12,0,12,0,12,48,73,43,68,0,12,0,12,0,12
1400000US47157003700,47157003700,"Census Tract 37, Shelby County, Tennessee",24,26,15,24,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,9,0,12,0,12,0,12,0,12,0,12,5,7,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12
1400000US47157003800,47157003800,"Census Tract 38, Shelby County, Tennessee",32,48,32,48,0,12,0,12,0,12,24,45,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157003900,47157003900,"Census Tract 39, Shelby County, Tennessee",49,84,28,48,24,37,0,12,0,12,0,12,0,12,0,12,4,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,37,5,12,0,12,5,12,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157004200,47157004200,"Census Tract 42, Shelby County, Tennessee",165,107,80,61,0,12,0,12,0,12,0,12,0,12,36,56,0,12,22,25,0,12,11,17,11,17,0,12,0,12,0,12,85,74,0,12,0,12,0,12,0,12,0,12,0,12,21,20,13,20,0,12,8,12,0,12,0,12,0,12,43,67
1400000US47157004300,47157004300,"Census Tract 43, Shelby County, Tennessee",10,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,5,9,0,12,0,12,0,12,0,12,0,12
1400000US47157004500,47157004500,"Census Tract 45, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157004600,47157004600,"Census Tract 46, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157005000,47157005000,"Census Tract 50, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157005300,47157005300,"Census Tract 53, Shelby County, Tennessee",12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12
1400000US47157005500,47157005500,"Census Tract 55, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157005600,47157005600,"Census Tract 56, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157005700,47157005700,"Census Tract 57, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157005800,47157005800,"Census Tract 58, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157005900,47157005900,"Census Tract 59, Shelby County, Tennessee",32,50,32,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,27,0,12,0,12,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157006000,47157006000,"Census Tract 60, Shelby County, Tennessee",18,22,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,12,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,14,0,12,0,12
1400000US47157006200,47157006200,"Census Tract 62, Shelby County, Tennessee",13,19,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12
1400000US47157006300,47157006300,"Census Tract 63, Shelby County, Tennessee",37,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,47,0,12,0,12,0,12,6,14,0,12,0,12,31,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157006400,47157006400,"Census Tract 64, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157006500,47157006500,"Census Tract 65, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157006600,47157006600,"Census Tract 66, Shelby County, Tennessee",53,46,22,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,32,0,12,0,12,0,12,0,12,0,12,0,12,31,32,0,12,0,12,0,12,0,12,0,12,0,12,21,27,0,12,0,12,0,12,10,17,0,12,0,12,0,12
1400000US47157006700,47157006700,"Census Tract 67, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157006800,47157006800,"Census Tract 68, Shelby County, Tennessee",50,82,50,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157006900,47157006900,"Census Tract 69, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157007000,47157007000,"Census Tract 70, Shelby County, Tennessee",173,136,109,80,19,29,2,7,0,12,0,12,0,12,0,12,32,35,14,22,12,20,0,12,30,35,0,12,0,12,0,12,64,74,18,24,16,21,0,12,0,12,0,12,0,12,0,12,21,31,0,12,0,12,0,12,9,14,0,12,0,12
1400000US47157007100,47157007100,"Census Tract 71, Shelby County, Tennessee",17,25,14,24,0,12,0,12,0,12,0,12,0,12,14,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,7,0,12,0,12,0,12,0,12,0,12,0,12,3,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157007200,47157007200,"Census Tract 72, Shelby County, Tennessee",53,45,9,16,0,12,0,12,0,12,0,12,0,12,0,12,9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,40,0,12,7,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,25,34,0,12,0,12,0,12
1400000US47157007300,47157007300,"Census Tract 73, Shelby County, Tennessee",75,65,31,41,0,12,0,12,0,12,0,12,7,16,14,28,0,12,10,20,0,12,0,12,0,12,0,12,0,12,0,12,44,42,0,12,0,12,0,12,0,12,4,8,33,40,0,12,7,13,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157007400,47157007400,"Census Tract 74, Shelby County, Tennessee",151,162,69,65,19,29,0,12,12,18,0,12,13,20,4,9,0,12,0,12,0,12,21,21,0,12,0,12,0,12,0,12,82,101,0,12,13,20,13,20,12,17,12,18,8,13,0,12,0,12,11,17,5,8,8,13,0,12,0,12,0,12
1400000US47157007500,47157007500,"Census Tract 75, Shelby County, Tennessee",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157007810,47157007810,"Census Tract 78.10, Shelby County, Tennessee",84,121,65,92,33,55,21,35,0,12,0,12,0,12,0,12,0,12,0,12,11,19,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157007821,47157007821,"Census Tract 78.21, Shelby County, Tennessee",8,15,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,15,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,15,0,17,0,17,0,17,0,17
1400000US47157007822,47157007822,"Census Tract 78.22, Shelby County, Tennessee",327,280,117,106,0,12,0,12,23,29,0,12,0,12,0,12,0,12,20,31,69,77,5,12,0,12,0,12,0,12,0,12,210,217,73,84,45,50,29,42,7,12,0,12,35,42,0,12,0,12,17,26,4,7,0,12,0,12,0,12,0,12
1400000US47157007900,47157007900,"Census Tract 79, Shelby County, Tennessee",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US47157008000,47157008000,"Census Tract 80, Shelby County, Tennessee",60,56,42,48,0,17,0,17,0,17,0,17,0,17,0,17,22,37,20,33,0,17,0,17,0,17,0,17,0,17,0,17,18,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,18,27,0,17,0,17,0,17,0,17
1400000US47157008110,47157008110,"Census Tract 81.10, Shelby County, Tennessee",430,261,232,166,32,40,45,45,0,12,0,12,0,12,0,12,86,100,13,22,28,31,0,12,28,45,0,12,0,12,0,12,198,140,74,59,40,43,18,22,0,12,0,12,0,12,21,24,24,30,21,23,0,12,0,12,0,12,0,12,0,12
1400000US47157008120,47157008120,"Census Tract 81.20, Shelby County, Tennessee",50,78,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,0,12,33,52,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12,16,24,0,12,0,12,0,12,0,12,0,12
1400000US47157008200,47157008200,"Census Tract 82, Shelby County, Tennessee",1391,529,807,294,131,95,98,70,56,72,33,51,0,17,177,146,54,43,181,138,48,49,0,17,29,51,0,17,0,17,0,17,584,267,151,113,67,47,62,54,0,17,26,33,0,17,136,109,102,86,20,33,20,26,0,17,0,17,0,17,0,17
1400000US47157008500,47157008500,"Census Tract 85, Shelby County, Tennessee",5,9,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157008600,47157008600,"Census Tract 86, Shelby County, Tennessee",334,198,122,79,24,40,15,26,0,17,0,17,0,17,0,17,49,74,15,25,0,17,19,30,0,17,0,17,0,17,0,17,212,173,14,23,14,23,31,35,0,17,0,17,39,47,32,49,14,24,56,78,12,20,0,17,0,17,0,17,0,17
1400000US47157008700,47157008700,"Census Tract 87, Shelby County, Tennessee",753,303,345,127,86,66,45,42,27,32,10,17,0,12,0,12,26,49,38,61,80,58,0,12,18,23,1,26,0,12,14,21,408,212,62,63,50,63,84,75,29,34,1,18,10,17,21,40,88,85,44,41,11,21,8,32,0,12,0,12,0,12
1400000US47157008800,47157008800,"Census Tract 88, Shelby County, Tennessee",3309,813,1933,511,111,110,168,151,194,104,106,99,169,133,174,161,210,116,157,87,488,171,66,74,47,47,43,69,0,17,0,17,1376,402,240,170,171,98,140,91,27,32,69,71,68,78,56,66,84,73,339,133,106,80,76,71,0,17,0,17,0,17
1400000US47157008900,47157008900,"Census Tract 89, Shelby County, Tennessee",1646,549,1009,370,140,114,126,94,104,97,77,73,0,12,22,30,52,61,302,182,21,24,86,64,79,88,0,12,0,12,0,12,637,276,60,78,120,112,79,80,30,41,17,26,0,12,43,50,138,79,86,80,40,31,24,29,0,12,0,12,0,12
1400000US47157009100,47157009100,"Census Tract 91, Shelby County, Tennessee",1205,329,769,258,82,84,68,47,93,50,17,30,0,12,22,28,113,94,55,48,216,168,66,45,23,28,14,22,0,12,0,12,436,119,88,55,38,39,70,53,26,26,0,12,8,15,27,34,62,44,71,50,11,14,35,43,0,12,0,12,0,12
1400000US47157009200,47157009200,"Census Tract 92, Shelby County, Tennessee",97,113,24,39,0,17,0,17,12,20,0,17,0,17,0,17,0,17,0,17,12,20,0,17,0,17,0,17,0,17,0,17,73,79,0,17,12,21,12,21,0,17,0,17,11,17,0,17,13,22,25,40,0,17,0,17,0,17,0,17,0,17
1400000US47157009300,47157009300,"Census Tract 93, Shelby County, Tennessee",226,215,78,68,0,12,0,12,0,12,0,12,0,12,0,12,20,27,24,42,34,49,0,12,0,12,0,12,0,12,0,12,148,151,0,12,58,58,36,49,0,12,0,12,0,12,0,12,23,41,31,42,0,12,0,12,0,12,0,12,0,12
1400000US47157009400,47157009400,"Census Tract 94, Shelby County, Tennessee",77,75,55,44,0,12,0,12,0,12,0,12,0,12,0,12,7,13,15,24,6,10,0,12,0,12,27,41,0,12,0,12,22,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,36,0,12,0,12
