GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US47157010720,47157010720,"Census Tract 107.20, Shelby County, Tennessee",3579,353,327,122,3072,355,0,12,0,12,0,12,163,131,17,20,0,12,17,20
1400000US47157010810,47157010810,"Census Tract 108.10, Shelby County, Tennessee",6208,623,337,189,4867,639,0,17,253,238,0,17,627,400,124,116,0,17,124,116
1400000US47157010820,47157010820,"Census Tract 108.20, Shelby County, Tennessee",4783,498,566,173,3609,452,0,17,79,126,0,17,301,289,228,180,0,17,228,180
1400000US47157011010,47157011010,"Census Tract 110.10, Shelby County, Tennessee",4680,514,1534,429,2770,465,11,17,0,12,0,12,356,354,9,14,0,12,9,14
1400000US47157011020,47157011020,"Census Tract 110.20, Shelby County, Tennessee",1298,196,44,28,1112,163,3,5,0,12,0,12,46,51,93,76,0,12,93,76
1400000US47157011100,47157011100,"Census Tract 111, Shelby County, Tennessee",1740,277,9,16,1731,274,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157011200,47157011200,"Census Tract 112, Shelby County, Tennessee",1501,263,0,12,1490,262,0,12,0,12,0,12,0,12,11,12,4,8,7,9
1400000US47157011300,47157011300,"Census Tract 113, Shelby County, Tennessee",1393,242,260,113,1048,254,0,12,78,37,0,12,0,12,7,11,0,12,7,11
1400000US47157011400,47157011400,"Census Tract 114, Shelby County, Tennessee",5265,467,762,238,4326,425,0,17,97,90,0,17,21,24,59,47,0,17,59,47
1400000US47157011500,47157011500,"Census Tract 115, Shelby County, Tennessee",2333,476,166,223,2163,448,0,12,0,12,0,12,0,12,4,7,0,12,4,7
1400000US47157011600,47157011600,"Census Tract 116, Shelby County, Tennessee",2691,506,110,64,2520,507,5,8,6,10,0,12,4,9,46,51,0,12,46,51
1400000US47157011700,47157011700,"Census Tract 117, Shelby County, Tennessee",1641,273,10,14,1631,273,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US47157011800,47157011800,"Census Tract 118, Shelby County, Tennessee",5560,845,2380,358,2460,665,13,17,27,27,0,17,610,612,70,57,20,32,50,48
1400000US47157020101,47157020101,"Census Tract 201.01, Shelby County, Tennessee",4484,519,1503,271,2716,476,0,12,32,36,0,12,0,12,233,187,0,12,233,187
1400000US47157020102,47157020102,"Census Tract 201.02, Shelby County, Tennessee",2783,204,2436,236,288,211,0,12,20,24,0,12,0,12,39,32,0,12,39,32
1400000US47157020210,47157020210,"Census Tract 202.10, Shelby County, Tennessee",5873,784,4151,665,1523,468,0,17,44,71,0,17,33,51,122,93,14,21,108,94
1400000US47157020221,47157020221,"Census Tract 202.21, Shelby County, Tennessee",3042,299,1910,237,889,222,0,12,8,14,149,201,86,120,0,12,0,12,0,12
1400000US47157020222,47157020222,"Census Tract 202.22, Shelby County, Tennessee",3307,318,1554,242,1453,415,100,124,57,67,0,12,126,141,17,24,0,12,17,24
1400000US47157020300,47157020300,"Census Tract 203, Shelby County, Tennessee",5316,473,3996,521,1065,446,36,40,146,196,0,17,1,5,72,65,0,17,72,65
1400000US47157020400,47157020400,"Census Tract 204, Shelby County, Tennessee",1447,214,851,213,428,210,0,12,110,105,0,12,27,43,31,34,0,12,31,34
1400000US47157020511,47157020511,"Census Tract 205.11, Shelby County, Tennessee",2307,263,425,100,1717,234,0,12,0,12,0,12,9,11,156,132,46,73,110,108
1400000US47157020512,47157020512,"Census Tract 205.12, Shelby County, Tennessee",5140,695,920,260,4205,737,0,17,0,17,0,17,0,17,15,24,0,17,15,24
1400000US47157020521,47157020521,"Census Tract 205.21, Shelby County, Tennessee",3886,526,281,91,3451,543,23,39,0,12,0,12,0,12,131,119,0,12,131,119
1400000US47157020523,47157020523,"Census Tract 205.23, Shelby County, Tennessee",3428,463,257,144,2904,416,0,12,0,12,0,12,141,154,126,136,0,12,126,136
1400000US47157020524,47157020524,"Census Tract 205.24, Shelby County, Tennessee",4231,481,587,249,3555,463,7,11,0,12,42,55,0,12,40,46,0,12,40,46
