GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US48029191006,48029191006,"Census Tract 1910.06, Bexar County, Texas",6283,617,4073,798,198,203,0,18,0,18,0,18,1831,722,181,132,122,118,59,63
1400000US48029191101,48029191101,"Census Tract 1911.01, Bexar County, Texas",1560,167,1469,154,0,13,0,13,27,21,0,13,21,19,43,37,21,33,22,23
1400000US48029191102,48029191102,"Census Tract 1911.02, Bexar County, Texas",2687,167,2463,222,104,118,0,13,11,22,0,13,92,104,17,19,7,11,10,15
1400000US48029191201,48029191201,"Census Tract 1912.01, Bexar County, Texas",2993,305,2919,306,7,10,6,10,10,15,0,13,50,47,1,3,0,13,1,3
1400000US48029191202,48029191202,"Census Tract 1912.02, Bexar County, Texas",5366,570,4791,593,110,105,0,18,237,208,0,18,182,119,46,45,14,22,32,41
1400000US48029191303,48029191303,"Census Tract 1913.03, Bexar County, Texas",1532,163,1475,159,14,25,0,13,9,15,0,13,0,13,34,26,34,26,0,13
1400000US48029191304,48029191304,"Census Tract 1913.04, Bexar County, Texas",2854,542,2130,576,179,149,22,37,0,13,0,13,453,316,70,65,32,34,38,54
1400000US48029191405,48029191405,"Census Tract 1914.05, Bexar County, Texas",7711,531,6681,539,248,185,27,33,51,68,0,18,382,238,322,185,23,36,299,183
1400000US48029191406,48029191406,"Census Tract 1914.06, Bexar County, Texas",7373,640,6299,657,90,107,39,64,261,211,0,18,585,446,99,86,15,24,84,78
1400000US48029191408,48029191408,"Census Tract 1914.08, Bexar County, Texas",3161,349,2228,377,154,92,6,10,51,43,0,13,604,299,118,67,52,48,66,50
1400000US48029191409,48029191409,"Census Tract 1914.09, Bexar County, Texas",6694,833,4572,635,284,131,91,94,72,64,0,18,1539,869,136,131,0,18,136,131
1400000US48029191410,48029191410,"Census Tract 1914.10, Bexar County, Texas",5954,466,4705,472,441,127,58,94,173,164,0,18,390,253,187,174,0,18,187,174
1400000US48029191411,48029191411,"Census Tract 1914.11, Bexar County, Texas",4389,448,3861,463,153,137,0,13,131,151,63,80,39,46,142,128,22,43,120,135
1400000US48029191412,48029191412,"Census Tract 1914.12, Bexar County, Texas",2167,165,2017,166,5,8,0,13,93,64,0,13,14,21,38,34,29,31,9,14
1400000US48029191413,48029191413,"Census Tract 1914.13, Bexar County, Texas",6028,519,5264,564,170,143,15,24,131,111,0,18,320,195,128,88,0,18,128,88
1400000US48029191503,48029191503,"Census Tract 1915.03, Bexar County, Texas",5121,331,4344,396,162,100,28,32,328,259,0,13,164,105,95,83,39,55,56,65
1400000US48029191504,48029191504,"Census Tract 1915.04, Bexar County, Texas",2589,137,2181,179,0,13,0,13,249,111,0,13,123,104,36,27,0,13,36,27
1400000US48029191505,48029191505,"Census Tract 1915.05, Bexar County, Texas",2204,202,2157,205,0,13,23,40,0,13,0,13,24,33,0,13,0,13,0,13
1400000US48029191506,48029191506,"Census Tract 1915.06, Bexar County, Texas",5324,561,4632,535,38,35,0,13,50,61,0,13,383,328,221,187,3,47,218,175
1400000US48029191701,48029191701,"Census Tract 1917.01, Bexar County, Texas",1502,144,1309,182,0,13,5,8,21,28,0,13,30,30,137,114,0,13,137,114
1400000US48029191702,48029191702,"Census Tract 1917.02, Bexar County, Texas",7501,660,6957,674,115,69,0,18,142,101,0,18,182,124,105,103,15,23,90,88
1400000US48029191804,48029191804,"Census Tract 1918.04, Bexar County, Texas",6349,328,5829,377,137,101,0,18,84,53,0,18,79,82,220,125,24,31,196,119
1400000US48029191806,48029191806,"Census Tract 1918.06, Bexar County, Texas",8445,498,6957,663,421,375,33,58,558,168,0,18,128,145,348,336,158,162,190,197
1400000US48029191807,48029191807,"Census Tract 1918.07, Bexar County, Texas",4186,514,3703,539,156,151,43,57,128,119,0,13,43,50,113,109,13,20,100,107
1400000US48029191808,48029191808,"Census Tract 1918.08, Bexar County, Texas",3680,288,2921,440,140,140,39,50,180,175,0,13,298,213,102,106,9,14,93,105
1400000US48029191809,48029191809,"Census Tract 1918.09, Bexar County, Texas",6627,718,5957,761,281,184,0,18,285,289,0,18,45,50,59,59,0,18,59,59
1400000US48029191810,48029191810,"Census Tract 1918.10, Bexar County, Texas",5325,488,4114,573,242,150,25,41,682,346,0,18,167,235,95,74,9,14,86,71
1400000US48029191811,48029191811,"Census Tract 1918.11, Bexar County, Texas",4339,396,3248,371,255,172,0,13,493,223,0,13,252,207,91,93,0,13,91,93
1400000US48029191812,48029191812,"Census Tract 1918.12, Bexar County, Texas",4775,661,4041,829,117,99,0,13,291,140,0,13,44,52,282,229,8,13,274,227
1400000US48029191813,48029191813,"Census Tract 1918.13, Bexar County, Texas",6463,439,5596,545,329,251,30,48,280,123,0,18,146,119,82,104,0,18,82,104
1400000US48029191814,48029191814,"Census Tract 1918.14, Bexar County, Texas",4321,411,3684,328,41,38,7,12,167,138,0,13,275,257,147,100,0,13,147,100
1400000US48029191815,48029191815,"Census Tract 1918.15, Bexar County, Texas",5381,507,3873,530,269,173,191,203,358,274,0,18,439,378,251,120,19,24,232,117
1400000US48029191816,48029191816,"Census Tract 1918.16, Bexar County, Texas",2851,348,2394,307,38,54,0,13,378,201,0,13,0,13,41,53,0,13,41,53
1400000US48029191817,48029191817,"Census Tract 1918.17, Bexar County, Texas",11403,776,9476,714,454,231,41,63,796,207,0,20,305,157,331,170,116,125,215,130
1400000US48029191900,48029191900,"Census Tract 1919, Bexar County, Texas",5644,561,3708,639,800,155,44,70,2,4,0,18,946,388,144,114,103,102,41,30
1400000US48029192000,48029192000,"Census Tract 1920, Bexar County, Texas",5229,845,4125,766,459,200,37,38,105,90,0,13,182,136,321,251,30,34,291,247
1400000US48029192100,48029192100,"Census Tract 1921, Bexar County, Texas",2668,247,2239,298,75,64,0,13,0,13,0,13,206,145,148,104,39,46,109,101
1400000US48029192200,48029192200,"Census Tract 1922, Bexar County, Texas",1491,195,977,186,80,48,112,124,26,29,0,13,222,144,74,54,48,48,26,24
1400000US48029192300,48029192300,"Census Tract 1923, Bexar County, Texas",4223,336,4067,349,67,81,15,24,31,36,0,13,43,41,0,13,0,13,0,13
1400000US48029980001,48029980001,"Census Tract 9800.01, Bexar County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48029980002,48029980002,"Census Tract 9800.02, Bexar County, Texas",20,20,20,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48029980003,48029980003,"Census Tract 9800.03, Bexar County, Texas",1468,222,1133,201,172,93,0,13,14,18,65,58,36,29,48,29,12,14,36,31
1400000US48029980004,48029980004,"Census Tract 9800.04, Bexar County, Texas",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US48029980005,48029980005,"Census Tract 9800.05, Bexar County, Texas",23,18,13,10,0,13,5,9,0,13,0,13,0,13,5,8,0,13,5,8
1400000US48029980100,48029980100,"Census Tract 9801, Bexar County, Texas",545,311,377,187,55,66,39,64,36,54,0,13,10,15,28,21,10,13,18,21
