GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In labor force:,Margin of Error; In labor force:,Estimate; In labor force: - Civilian labor force:,Margin of Error; In labor force: - Civilian labor force:,Estimate; In labor force: - Civilian labor force: - Employed,Margin of Error; In labor force: - Civilian labor force: - Employed,Estimate; In labor force: - Civilian labor force: - Unemployed,Margin of Error; In labor force: - Civilian labor force: - Unemployed,Estimate; In labor force: - Armed Forces,Margin of Error; In labor force: - Armed Forces,Estimate; Not in labor force,Margin of Error; Not in labor force
1400000US48029161902,48029161902,"Census Tract 1619.02, Bexar County, Texas",7993,482,3508,352,3456,367,3171,310,285,164,52,57,4485,382
1400000US48029162001,48029162001,"Census Tract 1620.01, Bexar County, Texas",1724,219,924,152,924,152,723,137,201,64,0,13,800,179
1400000US48029162003,48029162003,"Census Tract 1620.03, Bexar County, Texas",3980,356,2425,285,2415,282,2216,284,199,125,10,17,1555,213
1400000US48029162004,48029162004,"Census Tract 1620.04, Bexar County, Texas",2717,394,1612,300,1612,300,1447,278,165,90,0,13,1105,224
1400000US48029170101,48029170101,"Census Tract 1701.01, Bexar County, Texas",2782,329,1643,263,1643,263,1329,273,314,128,0,13,1139,176
1400000US48029170102,48029170102,"Census Tract 1701.02, Bexar County, Texas",3169,399,1907,311,1907,311,1600,247,307,173,0,13,1262,271
1400000US48029170200,48029170200,"Census Tract 1702, Bexar County, Texas",4023,377,2201,361,2201,361,1848,362,353,127,0,18,1822,211
1400000US48029170300,48029170300,"Census Tract 1703, Bexar County, Texas",4820,412,2585,315,2585,315,2228,313,357,139,0,18,2235,256
1400000US48029170401,48029170401,"Census Tract 1704.01, Bexar County, Texas",2935,305,1596,283,1596,283,1335,281,261,95,0,13,1339,254
1400000US48029170402,48029170402,"Census Tract 1704.02, Bexar County, Texas",3375,365,1902,303,1902,303,1775,278,127,68,0,13,1473,284
1400000US48029170500,48029170500,"Census Tract 1705, Bexar County, Texas",3635,387,2004,306,1982,311,1799,289,183,87,22,34,1631,255
1400000US48029170600,48029170600,"Census Tract 1706, Bexar County, Texas",3588,305,1969,285,1960,285,1847,263,113,60,9,14,1619,255
