predict_all true_all
10650.6867404407 10880
9549.6111290546 7527
9530.77617386601 8978
10487.387634778 9865
17344.6343781161 10167
12064.9584469131 11753
11332.6612862099 9801
18295.1821109028 11762
18727.6623953868 12170
20490.8568833499 17117
12882.3947964599 12411
13604.8444857388 8068
11157.4225267103 11682
9260.17742757908 9788
13060.9806621393 9895
11512.5584454807 10644
10026.712533554 9771
14903.4009572034 13429
15088.2175394511 14190
14522.1620329129 12238
13656.0176599097 13719
15266.4409810132 12644
10671.8397439177 10623
14905.5534722971 9996
31453.5157420783 21937
39965.6911680506 32864
29712.3768673897 24535
29904.4654693032 17542
18062.6566240187 19983
23011.3687336774 19029
15743.0120004518 20491
19610.9834448606 19179
12621.007176599 10547
16274.9683303731 18343
25001.2309165833 30210
14231.7937245169 20832
14095.7600430215 15480
33499.0913809952 41956
26397.7057504918 21518
15291.9166428034 13221
19196.9825600628 16461
19153.3022240234 13218
36329.0895813894 32731
12994.9754921475 10943
11009.759708886 11932
12137.5080997858 11705
19077.5793472854 13445
14881.0433126035 17321
16295.4812503343 12483
15553.1351455682 13880
10306.4157326273 12900
9661.67533742294 12832
10702.191757702 13705
10567.2786078805 9740
17054.8716603248 14849
20120.7263096271 19477
24461.4538542595 23842
21421.1860795555 21077
18047.3419521543 16643
8775.9680029446 9436
11143.9942548472 10469
26772.0995491279 21318
9690.2908805511 9311
13815.0995686363 9996
10018.5873674759 11462
9981.52759353674 10993
14587.2581030534 10782
14692.2607535947 11126
13167.7563149571 10494
11874.8419489932 8591
13286.1974486421 9689
9041.42273008561 7617
10611.4714873618 10630
13149.2799523817 9334
16539.8971806389 10622
18567.5537293714 9200
15924.1929419631 11966
8139.60593922014 9593
14297.5178536786 12815
8967.95360045555 13871
13065.9629532835 10500
8574.71516733812 9556
11605.3743555595 11348
17728.2649925376 11868
11428.5178138281 9974
13240.6417014295 9920
11334.5720889692 11494
20843.4943587221 10757
8649.41289510198 9481
8755.01170180122 9282
15649.0346532582 12998
21686.8051479031 12750
16965.9605736975 16128
9981.76342612842 10989
12866.9076947332 11559
16326.526529962 5524
14028.182385943 10563
13423.2916832677 10999
12274.7456258562 6228
12518.9130236402 9922
10121.1448395178 9754
11730.8719442982 8891
95884.1503527089 105391
96674.6285185924 123121
92397.1162655903 105383
109144.984359353 135585
87175.7335385226 103262
83233.1138490943 87611
83203.5762530964 106142
112960.211700351 159776
92190.169406463 141910
91594.4360335366 112682
83469.6053218186 128959
88439.5295010322 100401
81878.1275132529 90872
69586.2217888879 104056
111744.78580695 134433
100362.763411275 135104
61072.2848546298 71471
37528.5307643532 78448
42221.566701026 68438
85293.2284437577 73687
113786.563158563 123913
87293.6995851943 59555
80970.3586864792 71203
33717.4702181579 4676
23524.2999965317 11658
31770.4841920653 9792
33249.5212123014 22976
67231.9794101329 75504
68436.3759516315 98523
61629.0157419693 57420
43245.6459211624 62351
49270.7574429621 63464
74953.6672598399 98329
78659.0120865878 73054
53375.6938464218 55015
52973.3383791117 55932
27426.7400427335 34737
34553.4585383708 52366
21853.3352823095 45360
29677.2748356494 51753
29284.5789996972 34979
25668.8193598484 42689
29666.6605628965 40299
33365.0072469947 54102
51471.9727245622 50797
93688.2691125283 123397
63512.5142172476 63897
83103.5566677443 86164
47825.0301650138 47062
83251.142392109 80958
90475.2396382884 72903
18738.6906082808 21415
34531.3196717626 25035
37938.5159458412 32622
36392.3605924418 28498
25930.5225545367 30929
25680.5114563225 33887
41447.1841816918 38954
28331.4035487407 35195
33477.9792649337 36679
22737.4421663078 22564
21543.0515788656 34514
48897.0900219608 42564
31035.2491650475 34845
44388.3985698488 40670
53605.0886295137 55199
53614.1497443754 49468
63577.461358772 42352
57414.6025111246 45600
39309.9274159192 29950
39482.9970329048 39742
41790.3140542676 27294
36680.9921871179 40624
41627.1758919351 43967
50370.5208801989 43652
20311.3767079565 36299
36139.6703779792 31561
43883.6711134333 44075
24521.7774544998 29097
49977.8381679137 57397
28254.5690546484 58656
32771.2387691122 49598
49556.1938704979 63482
39197.8917395681 54995
42096.7459088665 88458
42915.9875126682 57538
43266.0588834918 57498
87840.3656755406 108784
34604.1056793694 73644
90510.9350415279 103383
21065.4319551978 35931
24394.4400923369 20586
31010.4137552843 25407
32354.1066956275 56857
29052.5986865344 41280
33236.5440460608 63281
21740.1654184551 21343
33839.9856327796 64443
27833.4696500715 37004
36133.414469971 50782
25674.0055976082 34564
57907.9963315404 53847
42277.1851168485 20602
49561.466584563 70920
42230.6897274787 58027
32206.3080381436 44373
56684.9528710034 58407
26229.3930671222 36961
17155.3832369573 25405
12903.2647268945 18808
40088.2730455765 36176
73141.5910764767 86856
19097.7142043289 20321
16992.448665655 12891
17369.4283593944 16736
12356.193302348 19132
17233.0883901509 18452
21614.1862874286 32253
22046.8994832271 15356
14450.7151072892 23911
15328.3492582645 15712
21466.1397039088 29145
18573.9421259863 25549
13475.6499400537 19281
44767.8452953585 33132
13677.0831687787 18862
16174.8990800102 19015
16925.22529728 12437
15628.6463064787 21024
14960.5198001954 23986
13169.0469259533 13808
18705.1152688324 19246
14612.9426552775 16588
13311.5673621373 11138
14673.2943832278 16367
20483.6841249308 13958
13755.8417533335 16019
14334.0185881965 12012
10135.0924611181 9396
14633.4999730521 9698
10070.8291096684 11445
10423.9736602031 11136
25616.1539949573 43548
14785.8370196167 13309
17729.2015637792 16861
34177.3668609121 38674
43342.5063100146 33015
22659.682925307 31934
11619.2647179153 15092
15004.2957361111 16675
20080.0997943858 19269
15236.1835725032 27108
35885.62414321 43214
14593.6129722898 16225
17242.2072265213 15694
13777.0091457846 23948
15583.4815227719 28260
34687.6207858956 32819
46985.473778521 54659
34665.9670864749 40395
38608.5236377282 42723
17477.2681502358 36949
62302.3399470419 75961
16044.3323096689 10665
29724.340570972 11603
21679.1013236074 18857
29579.8468020614 15475
83608.0751655906 47851
57100.2713890699 58250
26478.5055193517 9339
